Broad Domain 1,Broad Domain 2,Broad Domain 3,Type,Title,Body,Body #2,Comprehension,Correct response,Incorrect response,Photo Url,Photo Name,Letters Missing,
Salud Física,,,Positive,Despertándote mareado,"Cuando te despiertas por la mañana, te sientas rápidamente. Tu visión se vuelve borrosa y luego todo se pone negro por un momento. Tu visión regresa despues de ese momento, y te convences que te estás quedando ciego. ",N/A,¿Tu visión borrosa temporariamente significa que te estás quedando ciego?,No,,https://drive.google.com/file/d/1zilnZ-Hg2NZiL6TR6YmDYtIdKcj2JFhH/view?usp=sharing,423.jpg,1,
Salud Física,,,Positive,Sentirse sin aliento,"Durante una caminata este fin de semana, notaste que te quedabas sin aliento más rápido de lo normal. Recuerdas que el COVID afecta a los pulmones y comienzas sentir pánico. Afortunadamente, sabes que has usado tu mascarilla y has hecho todo lo posible para prevenir el COVID.",N/A,¿Tu dificultad para respirar está relacionada con el COVID?,No,,https://drive.google.com/file/d/1Gq5CyYWiftqddMmYJBplTFqMqYY6Ao9r/view?usp=sharing,440.jpg,1,
Salud Física,,,Positive,Dando positivo en una prueba de enfermedad,"Unos días despues de ir a un cumpleaños con mucha gente, te das cuenta que te duele la garganta. Te haces una prueba de una enfermedad seria y sale positiva. Has tenido mucho cuidado debido a tus condiciones de salud subyacentes. Piensas en cómo afectará tu salúd y crees que podrás manejar los desafíos a medida que se presenten.",N/A,¿Podrás recuperarte de la enfermedad?,Sí,,https://drive.google.com/file/d/1swyXz0EX1z3WGXTnVs4rB7-lSbq05V5E/view?usp=sharing,441.jpg,1,
Salud Física,,,Positive,Dolor de cabeza en el consultorio,"Estás en el consultorio y el doctor te pregunta si tienes algún síntoma de COVID. Menciona el dolor de cabeza como un síntoma posible, algo que has estado sintiendo pero no reconociste como un problema, y eso te asusta porque recuerdas como tus amigos enfermaron con COVID. Recuerdas que puedes enfocarte en tu salud y descansar hasta que te sientas mejor.",N/A,¿Tu dolor de cabeza significa que te pondrás tan enfermo como tus amigos?,No,,https://drive.google.com/file/d/1E_zU43NdPQrQs_EbbgIeOVJr1IAQ1b_O/view?usp=sharing,442.jpg,1,
Salud Física,,,Resilience/Negation,Alergias de primavera,"Es un día frío en la primavera y estás caminando afuera en el parque, jugando fútbol. Al pasar por los árboles, te sientes cada vez más congestionado y adolorido. Empiezas a sentir miedo.","Mirando alrededor, ves todo el polen en el aire. Te das cuenta de que normalmente tienes la nariz congestionada debido a las alergias y probablemente estás cansado de jugar fútbol despues de una hora. Te sientes aliviado.",¿Tu congestión y dolor significan que algo malo está pasando?,No,,https://drive.google.com/file/d/1XwVIMD-qlNp532-AByRuhQltoTAlm_qS/view?usp=sharing,447.jpg,2,
Salud Física,,,Positive,Nadando en la playa,"Después de enterarte de que un amigo está enfermo, decides ir a la playa para un día relajante. Cuando intentas nadar en el mar, se vuelve difícil respirar bajo del agua. Probablemente es porque hace tiempo que no nadas. ",N/A,¿Tu dificultad para nadar es una señal de que tienes la enfermedad?,No,,https://drive.google.com/file/d/1EDAskGZeJln12DePCekZITDjifvl8aXY/view?usp=sharing,444.jpg,2,
Salud Física,,,Resilience/Negation,Mascarillas con piel sensible,"Tienes la piel sensible y usar una mascarilla te provoca brotes. Cuando ves personas sin máscaras, su piel está completamente clara. Te sientes inseguro acerca de cuánto acné tienes.","Después de pensarlo, te das cuenta de que tiendes a notar aspectos de ti mismo que los demás no notan. Te sientes bien al proteger a las personas al usar tu máscara.",¿Es bueno que llevas una mascarilla?,Sí,,https://drive.google.com/file/d/1kxwTqZLKkj_Ga1sxMdjcBk6LLutuz39T/view?usp=sharing,445.jpg,2,
Salud Física,Situaciones Sociales,,Positive,Entrega Responsable,"Uno de tus amigos cercanos sale positivo en la prueba de COVID y te pide que le lleves comida. No quieres exponerte estando cerca de su hogar, pero también quieres ayudar. Encuentras una manera de entregar la comida y mantener tu distancia.",N/A,¿Puedes ayudar a tu amigo?,Sí,,https://drive.google.com/file/d/1oXJuho3aF66WCQMZ_tTZRNA2Wc3QA5gx/view?usp=sharing,455.jpg,2,
Salud Física,Finanzas,,Negative,Corriendo en el frío,"Estás repasando tus gastos mensuales y te das cuenta de que gastaste más de lo que habías planeado en un nuevo pasatiempo. Esto no te coloca en una situación financiera comprometida en este momento, pero estás intentando ahorrar dinero para ir en un viaje de esquí que has estado planeando por meses. Al pensar en reducir tus gastos, no te imaginas gastando demasiado otra vez, y crees que ahorrar lo suficiente para tu viaje es imposible.",N/A,"Cuando llegue el momento de reservar el viaje, probablemente...",Tendrás que cancelar debido a problemas de dinero.,Podrás elegir un hotel bastante bonito.,https://drive.google.com/file/d/1HZH-0nM2AWwMrt0gJttn0l5Qxiyelr24/view?usp=sharing,254.jpg,2,
Salud Física,Salud Mental,,Positive,Conociendo alguien nuevo,Estás en una fiesta de cumpleaños para un amigo. Comienzas a sentir un nudo en el estómago mientras hablas con un desconocido. Esto probablemente significa que estás emocionado.,N/A,¿Te preocupas hablar con una persona nueva?,No,,https://drive.google.com/file/d/1m8Y-P-lBw6IkILN6LVQ2sO9xx9D8qSBD/view?usp=sharing,434.jpg,2,
Salud Física,Académicos/Trabajo/Desarrollo Profesional,,Positive,Despertándote mareado,"Cuando te despiertas por la mañana, te sientas rápidamente. Tu visión se vuelve borrosa y luego todo se pone negro por un momento. Tu visión regresa despues de ese momento, y te convences que te estás quedando ciego. ",N/A,¿Tu visión borrosa temporariamente significa que te estás quedando ciego?,No,,https://drive.google.com/file/d/1zilnZ-Hg2NZiL6TR6YmDYtIdKcj2JFhH/view?usp=sharing,423.jpg,2,
Salud Física,Situaciones Sociales,,Positive,Conocido sin mascarilla,Llegas a una reunión con tu mascarilla puesta. Te das cuenta de que uno de tus colegas no está usando una mascarilla. Piensas que probablemente se le olvidó.,N/A,¿Tu colega olvidó su mascarilla?,Sí,,https://drive.google.com/file/d/1FtHkL-AdkRCQvQ3tup-oLG_qljuCxq5w/view?usp=sharing,458.jpg,2,
Salud Física,Situaciones Sociales,,Positive,Confrontación de COVID,"Estás resfriado y porque salistes negativo a COVID, decidistes volver a trabajar. No puedes evitar toser un par de veces a lo largo del día y, cuando estás a punto de salir, un compañero de trabajo te confronta acusándote de venir a trabajar con COVID. Sientes que esa persona está pasando por un momento estresante.",N/A,¿Siempre puedes evitar preocupar a los demás?,No,,https://drive.google.com/file/d/1ZRX4djV0jNJx45cG7BKsaEWYgTgDJGha/view?usp=sharing,89.jpg,2,
Salud Física,Situaciones Sociales,,Positive,Clase de baile,"Estás tomando una clase de baile y, durante un descanso, te encuentras hablando con otro participante que viene quejando sobre tu trabajo. Mientras hablan, te das cuenta de que estás sudando. Ellos probablemente piensan que esto es resultado del baile.",N/A,¿La persona que conociste en la clase de baile pensó que estabas ansioso?,No,,https://drive.google.com/file/d/1yVXzFBXX6-Tsb9FVPimCrE8TubjyVWUU/view?usp=sharing,459.jpg,2,
Salud Física,,,Positive,Exposición reciente,"Estuviste expuesto recientemente a alguien que dio positivo, pero hiciste la prueba y no has experimentado ningún síntoma. Tus amigos te invitan a cenar con ellos y te preguntas si deberías ir. Das negativo y sales con tus amigos.",N/A,¿Prueba negativo?,Sí,,https://drive.google.com/file/d/1skPUUmw_frFjR4siPO4dIxk0mnDUH5UN/view?usp=sharing,435.jpg,2,
Salud Física,Académicos/Trabajo/Desarrollo Profesional,,Resilience/Negation,Día caluroso,"Regresando a casa en un día muy caluroso, te tomas un vaso grande de agua rápidamente. Pronto te sientes anormalmente lleno y un poco enfermo del estómago.","Esta sensación es sorprendente e incómoda, pero te das cuenta de que es algo que simplemente puedes observar.",Respondes a la sensación en tu estómago...,Observando las sensaciones sin hacer nada.,Entrando en pánico por las sensaciones y llamando a una ambulancia.,https://drive.google.com/file/d/1zIU7R9B0aDdb2iU_AHp4YbObnLDAts0M/view?usp=sharing,336.jpg,2,
Salud Física,Académicos/Trabajo/Desarrollo Profesional,,Resilience/Negation,Ejercicio con un amigo,"Es miércoles por la noche y tu amigo te convence ir a una clase de ejercicio cardiovascular de alta intensidad. En medio de la clase, dejas de hacer ejercicio porque sientes que no puedes recuperar el aliento.","Cuando comienzas a tener pensamientos ansiosos de desmayarte, decides simplemente notarlos.","Cuando sientes que no puedes recuperar el aliento, es mejor...",simplemente observar tus pensamientos y sensaciones de ansiedad sin juzgarlos.,Juzgar tu dificultad para respirar como algo malo o dañino.,https://drive.google.com/file/d/1Vlsi9LlwAnuIBOVvXzcOaRgcOTFzDdfO/view?usp=sharing,339.jpg,2,
Salud Física,Situaciones Sociales,,Positive,Demasiada atención,"Es tu cumpleaños y cuando llega la hora del pastel, la gente te rodean y empiezan a cantar. Sientes que tu corazón empieza a latir más rápido y empiezas a sudar. Tus amigos y familiares no se dan cuenta.",N/A,¿Tus amigos y familiares se dan cuenta que te sientes ansioso?,No,,https://drive.google.com/file/d/1m8Y-P-lBw6IkILN6LVQ2sO9xx9D8qSBD/view?usp=sharing,434.jpg,2,
Salud Física,Situaciones Sociales,,Positive,Manchas de sudor,Es un día caliente y tú y tus amigos están caminando afuera. Te das cuenta que estás empezando a sudar y puedes ver algunas manchas en tu camiseta. Conoces bien a estos amigos y no les importará.,N/A,¿Tus amigos se burlarán de las manchas en tu camiseta?,No,,https://drive.google.com/file/d/1Wch_kcxO-_MSrBd4tyGQsC_dXyOttIIF/view?usp=sharing,428.jpg,2,
Salud Física,Vida Familiar y Doméstica,,Positive,Visitar a una familia anciana,Vuelves a casa de tus padres durante las vacaciones y te das cuenta que tu madre parece frágil. Te preguntas sobre su salud y si está enferma. Cree que su salud probablemente será buena.,N/A,¿La salud de tu madre va a empeorar rápidamente?,No,,https://drive.google.com/file/d/1Gq9Sn1-xMI1EWDLSKgwCVl-6URaJ2yiG/view?usp=sharing,152.jpg,2,
Salud Física,,,Negative,Prueba positiva,Recientemente hiciste una prueba de COVID y esperas los resultados hoy. Estás en medio de una reunión cuando escuchas que suena tu teléfono y te preguntas si tu prueba fue positiva o negativa. Revisas tu teléfono y ves que diste positivo.,N/A,¿Pruebas posítivo?,Sí,,https://drive.google.com/file/d/1Fq-NpWkRkGr7cLwbrV84SzufV_aWAasr/view?usp=sharing,448.jpg,2,
Salud Física,Situaciones Sociales,,Positive,Comunicación tardía,"Tu amigo te invita a una cena y después de salir, casualmente menciona que una de las personas allí estaba enfermo. No puedes creer que tu amigo no te dijera esto antes de que te llegara a la cena. Decides hablar con tu amigo al respecto y ambos deciden aislarse por unos días  por si acaso uno se enferma y comunicarse mejor sobre situaciones de riesgo. ",N/A,¿Tu amigo te puso en una situación peligrosa a propósito?,No,,https://drive.google.com/file/d/1bUgYhh6J97bHW_fCGBklhFK19Hg6E412/view?usp=sharing,453.jpg,2,
Salud Física,Situaciones Sociales,,Positive,Corriendo con un amigo,Tienes planes para correr mañana con un amigo que corre todos los días. No has corrido en bastante tiempo y te preocupas si podrás mantener el ritmo o no. Crees que las posibilidades de que puedas seguir el ritmo de tu amigo son altas.,N/A,"Mañana, probablemente...",Podrás seguir el ritmo de tu amigo.,Te quedarás atrás de tu amigo.,https://drive.google.com/file/d/1eJ-08i7HtFvPYHdRnELsblgm6tY079fj/view?usp=sharing,416.jpg,2,
Salud Física,,,Positive,Planes para visitar a la familia,"Es el día antes de que planeas ir a visitar a tu familia, y tu amigo se da cuenta de que estuvo expuesto a alguien con COVID. Ambos se van a hacerse la prueba, pero los resultados suelen llegar en 72 horas y tienes un vuelo mañana. Cuando piensas en cómo reaccionará tu familia, crees que lo entenderán.",N/A,¿Siempre puedes reprogramar tu viaje para ver a tu familia?,Sí,,https://drive.google.com/file/d/1yuqh5SDNygg4LWsoT1Xy9YTyK0rxVKAg/view?usp=sharing,456.jpg,2,
Situaciones Sociales,,,Positive,Gente fiestera,"Llegas a una fiesta grande y te das cuenta rápidamente de que hay muchas personas que no conoces allí. Te sientes ansioso y consideras irte a casa. Mirando a tu alrededor, decides quedarte.",N/A,La fiesta probablemente será...,Emocionante porque tienes la oportunidad de conocer gente nueva.,Incómodo porque no conoces a muchas personas.,https://drive.google.com/file/d/1Zc-4xffN0v0XdDSXW-x1NAACedZAqgXQ/view?usp=sharing,340.jpg,1,
Situaciones Sociales,Académicos/Trabajo/Desarrollo Profesional,,Resilience/Negation,Practicando la presentación,"Tu supervisor te pide que hagas una presentación en una reunión. Después de practicar por varias semanas, finalmente te sientes listo. En la presentación, cometes un gran error. ","Después de la presentación, te das cuenta  que estos errores son comunes. El supervisor probablemente piensa que tu recuperación y capacidad para continuar presentado fue muy admirable. ",¿Tu supervisor está decepcionado con tu presentación?,No,,https://drive.google.com/file/d/1Cw3oPXTNc-8SRhdtrmQYyiTvDaszARPN/view?usp=sharing,37.jpg,1,
Situaciones Sociales,Académicos/Trabajo/Desarrollo Profesional,,Positive,Una presentación pequeña,"Estás trabajando en un proyecto que disfrutas. Sin embargo, te acaban de informar que durante la próxima reunión tendrás que dar una presentación oral de cinco minutos al resto del grupo. La noche antes de la presentación, sientes miedo ante la idea de hablar en público, y decides que tu miedo es tolerable.",N/A,¿Puedes manejar tu miedo de dar la presentación oral?,Sí,,https://drive.google.com/file/d/1V-HyzPWcCsiQCjmLetck1SbZQT1cVtgr/view?usp=sharing,91.jpg,1,
Situaciones Sociales,,,Positive,Mantenerse al día con los amigos,"Has estado muy ocupado y tienes problemas para mantener el contacto con uno de tus mejores amigos. Generalmente eres bueno llamándolos, pero tu agenda ha sido muy agitada.",N/A,"Probablemente, tu amigo...",Comprende que a veces las cosas se ponen muy ocupadas.,Está molesto contigo por no permanecer en contacto.,https://drive.google.com/file/d/1zs5Zen5SreRnD91mUn6rtDWU2U5Icoe_/view?usp=sharing,464.jpg,1,
Situaciones Sociales,,,Negative,Una cámara nueva,"Compraste una cámara nueva, pero cuando llegas a casa, descubres que no la te gusta. La devuelves a la tienda y recibes un reembolso. En el mostrador, el empleado no habla mucho mientras te ayuda, y piensas que te ven como alguien extraño.",N/A,¿Piensas que el asístente de ventas te encontró molesto?,No,,https://drive.google.com/file/d/1gIc6npFIezWPuRAQClkBHg3K5HpAwDTk/view?usp=sharing,465.jpg,1,
Situaciones Sociales,Académicos/Trabajo/Desarrollo Profesional,,Positive,Cambiar tus planes,"Has decidido aceptar un trabajo en otro departamento. Todos sus amigos cercanos están solicitando a los comités dentro de su departamento actual. Cuando piensas en tu decisión de cambiar de departamento, te sientes satisfecho. ",N/A,¿Estás contento con tu decisíón de cambiar de departamento?,Sí,No,https://drive.google.com/file/d/1vmEFLzq1i5guQSpr0uE5nLlEbZHH1whv/view?usp=sharing,110.jpg,1,
Situaciones Sociales,,,Positive,Nervios en un momento importante,"Estás a punto de dar una presentación y sientes que tu cuerpo tiembla. Normalmente, no te sientes así al hablar frente a las personas. Estas sensaciones de temblor significan que estás listo.",N/A,¿Las sensaciones de temblor significan que no estás preparado para la presentación?,No,,https://drive.google.com/file/d/1euj4QAMrOxGJVTxv0VX9mSsgDp8o5SwZ/view?usp=sharing,466.jpg,1,
